src,des,value
ermesande,flement,1
erik,thormor,1
bonifer,red,1
robert,xhondo,1
aeron,erik,1
daven,moon,1
brynden,wylis,1
gylbert,nymeria,1
aeron,andrik,1
loras,moon,1
aeron,sigfry,1
addam,qyburn,1
asha,will,1
piper,red,1
germund,victarion,1
quellon,shepherd,1
ilyn,kennos,1
balon,stonehand,1
brynden,flement,1
germund,torwold,1
amory,jaime,1
balon,lenwood,1
norne,nute,1
qarl,ralf,1
daeron,robert,1
qarl,romny,1
gorold,will,1
ilyn,rennifer,1
falyse,jaime,1
mycah,nymeria,1
melara,merryweather,1
lewyn,robert,1
arianne,stannis,1
fingers,lyonel,1
cersei,mark,1
lysa,maddy,1
arys,garin,1
anya,symond,1
sansa,yohn,1
mother,nymeria,1
dornish,mors,1
nestor,petyr,1
myrcella,nymeria,1
horton,petyr,1
arianne,mother,1
myrcella,quentyn,1
arianne,tywin,1
arys,gerold,1
corbray,jon,1
corbray,lothor,1
anya,lyn,1
baelish,horton,1
arianne,tommen,1
gilwood,harlan,1
cersei,yohn,1
dorcas,senelle,1
moon,pycelle,1
arys,spotted,1
corbray,robert,1
harren,visenya,1
jon,lewyn,1
giant,gretchel,1
umma,waif,1
arya,braavosi,1
alyssa,stone,1
benedar,nestor,1
anya,gilwood,1
royce,yohn,1
harwin,jon,1
gendry,meryn,1
arya,ilyn,1
syrio,umma,1
amory,tickler,1
hot,umma,1
gretchel,tully,1
arya,hooded,1
rodrik,tyroshi,1
alyssa,robert,1
areo,myrcella,1
fingers,rodrik,1
captain,jon,1
areo,garin,1
myrcella,young,1
oberyn,uller,1
myrcella,vaith,1
tyene,vaith,1
elia,gerold,1
aurane,pycelle,1
pycelle,roose,1
mace,torrhen,1
aron,loras,1
baelish,rodrik,1
shagwell,urswyck,1
timeon,vargo,1
clegane,loras,1
aron,dornish,1
brienne,dornish,1
cersei,tyroshi,1
daemon,doran,1
dontos,podrick,1
dick,goodwin,1
catelyn,podrick,1
illifer,jaime,1
creighton,dick,1
estermont,qyburn,1
arianne,daemon,1
qyburn,senelle,1
clarence,mark,1
loras,ronnet,1
rugen,stannis,1
barristan,loras,1
mother,robin,1
harry,raymond,1
clarence,rupert,1
clement,robert,1
osmund,rhaegar,1
dermot,osney,1
loras,osney,1
margaery,osmund,1
garin,quentyn,1
cletus,garin,1
gyles,ned,1
braavosi,gyles,1
gyles,noho,1
doran,ormond,1
doran,mellario,1
nymeria,quentyn,1
edmure,rodrik,1
gerold,oberyn,1
noho,osney,1
black,garin,1
beric,rorge,1
aurane,tallad,1
dornish,garin,1
garin,sarella,1
cersei,megga,1
arianne,sarella,1
janna,osmund,1
osney,tallad,1
arianne,hyle,1
podrick,shagwell,1
moon,timeon,1
alla,redwyne,1
shagwell,zollo,1
dorcas,margaery,1
brynden,maelys,1
mother,narbert,1
bracken,septon,1
aron,rodrik,1
quincy,septon,1
brienne,quincy,1
masha,sandor,1
randyll,sansa,1
brienne,galladon,1
alysanne,arianne,1
aerys,owen,1
loras,petyr,1
brienne,margaery,1
alliser,jeren,1
aurane,margaery,1
knight,orton,1
great,robert,1
dagon,qyburn,1
dagon,margaery,1
baelor,merryweather,1
aegon,rhaella,1
euron,willas,1
jaime,rhaella,1
stannis,willas,1
margaery,stannis,1
falyse,stokeworth,1
leyton,willas,1
aurane,cersei,1
clement,narbert,1
alyn,dermot,1
aerys,aurane,1
arwood,mariya,1
mariya,sandor,1
amerei,clegane,1
baelor,frey,1
baelor,qyburn,1
criston,viserys,1
loras,rolland,1
baelor,daena,1
michael,red,1
lancel,septon,1
jaime,maegor,1
long,loras,1
darry,lucamore,1
alyn,gwayne,1
barristan,greatheart,1
jaime,knight,1
aerys,qyburn,1
aurane,hallyne,1
nymeria,queen,1
brienne,gillam,1
gillam,podrick,1
narbert,septon,1
clement,podrick,1
brienne,clement,1
aurane,jaime,1
paxter,redwyne,1
beardless,humfrey,1
red,ronnet,1
amerei,lancel,1
hugh,tarth,1
daven,robb,1
hyle,richard,1
big,renly,1
lysa,podrick,1
jeren,jon,1
edmure,perwyn,1
kyle,podrick,1
hyle,mark,1
brienne,zollo,1
brienne,mord,1
brynden,jeyne,1
emmon,rainbow,1
emmon,forley,1
manfryd,ryman,1
daven,raynard,1
ben,tyrion,1
daven,robert,1
myles,robert,1
daven,false,1
daven,tully,1
randyll,renly,1
lorimer,podrick,1
lorimer,tywin,1
ryman,whitesmile,1
dickon,renly,1
jaime,paxter,1
aurane,loras,1
daven,josmyn,1
dondarrion,sandor,1
osmund,redwyne,1
lancel,moon,1
gilly,melisandre,1
black,craster,1
cersei,sweet,1
knight,sweet,1
knight,pycelle,1
old,sam,1
cersei,senelle,1
horas,sam,1
sansa,senelle,1
cersei,stokeworth,1
bronn,merryweather,1
brynden,dareon,1
duncan,nymeria,1
mord,sam,1
balman,cersei,1
balman,qyburn,1
bronn,loras,1
dareon,hyle,1
craster,dareon,1
daven,young,1
little,piper,1
dick,robert,1
amerei,quincy,1
jocelyn,meryn,1
arwood,clegane,1
beric,jaehaerys,1
merryweather,ned,1
aegon,hightower,1
high,maegor,1
cersei,ramsay,1
elinor,tallad,1
margaery,redwyne,1
janna,meredyth,1
aurane,harys,1
robert,tallad,1
eddard,ryswell,1
frey,harys,1
merryweather,roose,1
daven,merryweather,1
frey,pycelle,1
ragnor,victarion,1
qyburn,walder,1
frey,qyburn,1
merryweather,robert,1
garth,septon,1
victarion,young,1
nute,ragnor,1
aurane,stannis,1
harys,leo,1
euron,wulfe,1
baelor,euron,1
aurane,boros,1
jocelyn,merryweather,1
amerei,arwood,1
sandor,stannis,1
robert,ronnet,1
merryweather,osmund,1
alaric,tommen,1
mace,osney,1
bayard,merryweather,1
lucantine,portifer,1
ambrose,megga,1
jaime,russell,1
aegon,septon,1
aurane,tywin,1
joanna,sweet,1
aurane,moon,1
baelor,visenya,1
catelyn,visenya,1
merryweather,petyr,1
osmund,qyburn,1
osney,tyrion,1
osfryd,pycelle,1
baelor,tywin,1
brown,stannis,1
meryn,septon,1
dorcas,osney,1
dorcas,taena,1
ned,septon,1
baelor,tyrion,1
blacktyde,euron,1
orton,robert,1
gorold,rodrik,1
nute,rodrik,1
lancel,ottomore,1
ottomore,raymun,1
garrett,qyburn,1
aron,catelyn,1
grey,rodrik,1
orton,tommen,1
moreo,ned,1
amerei,cleos,1
kevan,pate,1
mariya,petyr,1
amerei,frey,1
bastard,swyft,1
addam,amerei,1
orton,qyburn,1
addam,kennos,1
dermot,hugo,1
black,mariya,1
gyles,jaime,1
addam,mariya,1
qyburn,varys,1
doran,qyburn,1
baelor,dorcas,1
danwell,mariya,1
jaime,maggy,1
arthur,lancel,1
aurane,gregor,1
harwyn,jaime,1
aurane,septon,1
euron,knight,1
baelish,orton,1
knight,red,1
germund,quellon,1
harys,robert,1
euron,harras,1
baelish,knight,1
pycelle,symond,1
knight,victarion,1
falia,hotho,1
harras,maron,1
stonehand,victarion,1
black,dunstan,1
luceon,qyburn,1
dornish,euron,1
alvyn,ralf,1
red,redwyne,1
euron,red,1
drunken,euron,1
addam,darry,1
orton,septon,1
darry,harys,1
hugo,red,1
lancel,mord,1
merryweather,tywin,1
hodor,mother,1
mazdhan,mossador,1
arianne,belandra,1
rowan,tyrion,1
mord,roose,1
aenys,frey,1
roger,ryswell,1
frey,red,1
aenys,ryswell,1
roger,skinner,1
bastard,roger,1
aenys,ramsay,1
aenys,bastard,1
eddard,steelshanks,1
aenys,roger,1
gelmarr,steelshanks,1
aggar,mikken,1
roger,theon,1
damon,luton,1
luton,sara,1
ramsay,wet,1
catelyn,knight,1
high,tyrion,1
tywin,wendel,1
daenerys,tyrion,1
blackwood,brynden,1
blackwood,tytos,1
kennos,tytos,1
barba,jonos,1
hildy,jonos,1
bracken,mord,1
brown,jaime,1
hullen,theon,1
hullen,rodrik,1
blackwood,yezzan,1
desmond,jon,1
tyrion,yurkhaz,1
yezzan,yurkhaz,1
high,sweets,1
shae,sweets,1
hizdahr,nurse,1
hoster,ned,1
frey,roger,1
harwood,stannis,1
ramsay,walton,1
harry,roose,1
arya,clydas,1
arya,tycho,1
godry,mance,1
clydas,ty,1
mord,mully,1
cotter,melisandre,1
florent,val,1
axell,dalla,1
daenerys,jory,1
jon,redwyne,1
jon,salladhor,1
mormont,stannis,1
green,viserys,1
narbert,ygritte,1
axell,braavosi,1
braavosi,jon,1
patchface,patrek,1
daryn,eddard,1
alys,gregor,1
gelmarr,gynir,1
arya,tormo,1
aggar,theon,1
aenys,roose,1
little,red,1
rickard,theon,1
skinner,stannis,1
bastard,ben,1
sour,stannis,1
ben,waif,1
pynto,umma,1
arya,pynto,1
old,pynto,1
beth,pynto,1
green,pynto,1
black,pynto,1
blind,brusco,1
brea,weasel,1
tyroshi,umma,1
bethany,tytos,1
robert,tytos,1
lucas,red,1
luton,roose,1
roose,rowan,1
hosteen,little,1
eddard,hosteen,1
ramsay,rowan,1
harwood,roger,1
fat,wyman,1
ramsay,squirrel,1
mord,roger,1
aenys,fat,1
roose,squirrel,1
old,rowan,1
hizdahr,irri,1
barristan,yurkhaz,1
bloodbeard,hizdahr,1
daario,gylo,1
daario,yurkhaz,1
brown,hizdahr,1
frey,hosteen,1
luton,steelshanks,1
blackwood,lucas,1
ramsay,steelshanks,1
jeyne,squirrel,1
jeyne,rowan,1
arya,rowan,1
frenya,holly,1
grunt,sour,1
sour,theon,1
bastard,rowan,1
holly,squirrel,1
arya,holly,1
rowan,willow,1
frenya,myrtle,1
frenya,grey,1
myrtle,willow,1
balon,squirrel,1
dick,rowan,1
squirrel,stannis,1
aenys,rowan,1
grey,quentyn,1
hizdahr,jhogo,1
aegon,tattered,1
eroeh,yurkhaz,1
alys,ramsay,1
cregan,sigorn,1
azor,jon,1
alys,sigorn,1
alys,queen,1
lambert,narbert,1
malegorn,narbert,1
blackwood,mord,1
jaime,lacey,1
harsley,jaime,1
harry,jaime,1
hot,jaime,1
rhaegar,tarbeck,1
aegon,barba,1
hoster,melissa,1
brynden,ryman,1
harry,jonos,1
alys,benjen,1
jon,monster,1
axell,old,1
axell,patrek,1
doreah,quaro,1
belaquo,giant,1
goghor,khrazz,1
hizdahr,rakharo,1
hizdahr,tormund,1
florent,queen,1
alys,florent,1
patrek,stannis,1
selyse,ulmer,1
alys,axell,1
janos,sigorn,1
alliser,glendon,1
alys,glendon,1
owen,patchface,1
satin,wenda,1
ben,simon,1
axell,shireen,1
melisandre,satin,1
daenerys,ezzara,1
areo,caleotte,1
illyrio,rhaegar,1
jorah,rhogoro,1
arnolf,theon,1
roose,tully,1
medrick,roose,1
roose,ryswell,1
stannis,walda,1
danny,ramsay,1
illyrio,septon,1
fat,theon,1
great,theon,1
arya,barbrey,1
theon,walda,1
luwin,roose,1
brown,jeyne,1
tyroshi,viserys,1
hizdahr,jorah,1
arianne,ellaria,1
balon,elia,1
arianne,trystane,1
ricasso,tommen,1
gerold,tyene,1
balon,gerold,1
ellaria,stannis,1
elia,myrcella,1
amory,robert,1
clegane,tyene,1
gregor,obara,1
princess,tyene,1
ellaria,trystane,1
daemon,obara,1
doran,trystane,1
balon,trystane,1
balon,dornish,1
obara,princess,1
ricasso,tyene,1
ellaria,tremond,1
dornish,ghost,1
daario,long,1
daario,sweet,1
missandei,qezza,1
grey,marselen,1
hugor,sunset,1
oppo,penny,1
hop-bean,penny,1
jaime,penny,1
fingers,tyrion,1
dornish,penny,1
oppo,tyroshi,1
daenerys,tysha,1
benerro,daenerys,1
hugor,jorah,1
penny,ramsay,1
reek,rodrik,1
mord,slate,1
reek,walda,1
domeric,ramsay,1
domeric,rickard,1
reek,skinner,1
gerion,moqorro,1
moqorro,old,1
black,coals,1
mag,mord,1
jhogo,mother,1
grey,rakharo,1
marselen,symon,1
blue,symon,1
daeron,jon,1
arnolf,mors,1
alysane,stannis,1
big,ygritte,1
jojen,leaf,1
arron,satin,1
bowen,jax,1
jax,jon,1
mord,old,1
brandon,hodor,1
brandon,leaf,1
jojen,sansa,1
daenerys,oberyn,1
nymeria,oberyn,1
galazza,rhaegar,1
artos,morgan,1
clayton,melisandre,1
godry,harwood,1
benjicot,justin,1
galbart,stannis,1
justin,theon,1
dacey,lyanna,1
harlaw,justin,1
mother,viserys,1
glover,sybelle,1
galbart,roggon,1
alysane,justin,1
justin,robert,1
asha,mance,1
bastard,stannis,1
big,robert,1
arnolf,harwood,1
corliss,galbart,1
asha,richard,1
asha,moon,1
arianne,septon,1
corliss,richard,1
daenerys,queen,1
daario,doreah,1
daario,quentyn,1
gerris,reznak,1
daario,stone,1
archibald,gerrold,1
arstan,handsome,1
barristan,gerrold,1
daario,ginger,1
dick,lucifer,1
hugh,orson,1
daario,meris,1
galazza,missandei,1
asha,morgan,1
big,ned,1
asha,big,1
morgan,satin,1
artos,brandon,1
morgan,ned,1
galbart,sybelle,1
elia,viserys,1
penny,tysha,1
penny,shae,1
daenerys,hugor,1
daenerys,florian,1
mormont,queen,1
penny,stannis,1
mormont,robb,1
mord,penny,1
bowen,mance,1
septon,val,1
othell,queen,1
bowen,val,1
melisandre,val,1
arya,val,1
jarl,val,1
black,tormund,1
arianne,captain,1
benerro,moqorro,1
frey,harwood,1
bastard,ramsay,1
bastard,old,1
eddard,roose,1
ned,ramsay,1
brandon,eddard,1
brandon,ryswell,1
robb,young,1
barbrey,beron,1
brandon,dagon,1
barbrey,robert,1
arya,walda,1
helicent,jeyne,1
harwood,theon,1
great,mikken,1
kyra,reek,1
holly,theon,1
mord,myrtle,1
arya,reek,1
arya,frenya,1
jeyne,sour,1
skinner,steelshanks,1
miklaz,steelskin,1
hizdahr,miklaz,1
barristan,lomas,1
ashara,dornish,1
larraq,red,1
barristan,tumco,1
red,tumco,1
barristan,larraq,1
jaime,larraq,1
rhaegar,skahaz,1
groleo,qezza,1
kezmya,miklaz,1
grazhar,mezzara,1
mezzara,qezza,1
jenny,shiera,1
daenerys,lyanna,1
daario,skahaz,1
jhogo,skahaz,1
khrazz,knight,1
draqaz,hizdahr,1
leathers,val,1
khrazz,qezza,1
borroq,soren,1
borroq,melisandre,1
princess,val,1
patrek,val,1
brus,queen,1
raymun,ygritte,1
malegorn,selyse,1
selyse,tormund,1
narbert,patrek,1
caggo,gerris,1
archibald,meris,1
dornish,meris,1
drinkwater,gerris,1
aegon,gerris,1
doran,hizdahr,1
barristan,miklaz,1
barristan,jezhene,1
khrazz,steelskin,1
jorah,skahaz,1
kem,nail,1
jaime,kem,1
jaqen,tickler,1
queen,weasel,1
gregor,meryn,1
high,moqorro,1
tom,victarion,1
manfryd,victarion,1
aeron,moqorro,1
ghost,victarion,1
daenerys,victarion,1
shrike,victarion,1
longwater,moqorro,1
clayton,stannis,1
asha,tycho,1
cromm,rook,1
fingers,grimtongue,1
roggon,tristifer,1
arnolf,justin,1
dunsen,meryn,1
talea,warren,1
arya,red,1
brown,qyburn,1
kem,tyrion,1
kem,tywin,1
aerion,rodrik,1
aegor,brown,1
kasporio,tybero,1
bokkoko,kasporio,1
hugor,kasporio,1
jocelyn,kevan,1
izembaro,myrcella,1
aegon,high,1
cersei,scolera,1
brown,visenya,1
scolera,three,1
cersei,theodan,1
kevan,theodan,1
baelor,rainbow,1
borroq,selyse,1
mully,toregg,1
humfrey,ned,1
aerys,kevan,1
aegon,mace,1
estermont,pycelle,1
mace,qyburn,1
cersei,randyll,1
jaime,randyll,1
daario,moon,1
groleo,jhogo,1
eroeh,rhaego,1
mirri,rhaego,1
irri,rhaego,1
barristan,grazhar,1
mother,skahaz,1
hizdahr,kezmya,1
daenerys,grazhar,1
grazhar,green,1
bhakaz,hizdahr,1
azzak,green,1
mad,tywin,1
daenerys,mace,1
fulk,jon,1
braavosi,harys,1
kevan,maegor,1
dorna,tommen,1
boros,taena,1
kevan,taena,1
elia,lyanna,1
aerys,lyanna,1
kevan,rhaegar,1
barristan,qyburn,1
kevan,osmund,1
kevan,swyft,1
qyburn,red,1
mace,myrcella,1
oberyn,pycelle,1
euron,harys,1
dornish,harys,1
doran,kevan,1
qyburn,robert,1
azzak,grazhar,1
archibald,barristan,1
meris,quent,1
archibald,drinkwater,1
handsome,harle,1
fulk,rory,1
mance,rickon,1
bastard,mully,1
mord,tormund,1
mormont,tormund,1
jon,raymund,1
hairy,tormund,1
cregan,fulk,1
bowen,mother,1
othell,satin,1
bowen,ygon,1
borroq,othell,1
blind,harle,1
hoarfrost,tormund,1
jon,soren,1
mord,satin,1
borroq,queen,1
jon,narbert,1
borroq,ramsay,1
barristan,harghaz,1
barristan,queen,1
daenerys,dornish,1
barristan,camarron,1
symon,tal,1
missandei,widower,1
symon,varys,1
grey,widower,1
daenerys,marselen,1
handsome,ygon,1
gerris,symon,1
dornish,tal,1
camarron,daenerys,1
grey,jokin,1
skahaz,tal,1
barristan,green,1
quentyn,skahaz,1
humfrey,justin,1
godry,ormund,1
grunt,ramsay,1
nute,wulfe,1
dagon,red,1
quellon,ralf,1
dornish,victarion,1
hizdahr,tattered,1
daenerys,khrazz,1
skahaz,yurkhaz,1
daenerys,knight,1
darklyn,tywin,1
aegon,maelys,1
irri,qezza,1
mezzara,miklaz,1
mormont,will,1
barristan,belaquo,1
giant,khrazz,1
mance,waymar,1
arys,balon,1
dornish,gerold,1
ralf,wulfe,1
burton,kerwin,1
jorah,kasporio,1
robert,waymar,1
ben,yezzan,1
penny,tyroshi,1
ben,tyroshi,1
bronn,penny,1
tyroshi,yezzan,1
penny,scar,1
ghazdor,tyrion,1
daenerys,penny,1
barristan,penny,1
morgo,mormont,1
morgo,zahrina,1
mormont,nurse,1
jorah,morgo,1
scar,tyrion,1
bloodbeard,nurse,1
victarion,yezzan,1
burton,wulfe,1
balon,kevan,1
hamish,qyburn,1
queen,randyll,1
brienne,kevan,1
barsena,daario,1
barristan,barsena,1
barsena,reznak,1
barsena,robert,1
hizdahr,robert,1
belwas,tyroshi,1
belwas,goghor,1
jorah,rhaego,1
khrazz,reznak,1
brown,queen,1
galazza,hizdahr,1
dornish,goghor,1
belwas,meris,1
barristan,meris,1
frenya,theon,1
myrtle,theon,1
rowan,sour,1
belaquo,belwas,1
husband,jon,1
axell,val,1
osney,scolera,1
kevan,moelle,1
baelor,kevan,1
scolera,unella,1
osney,queen,1
osney,unella,1
high,septon,1
osney,septon,1
othell,tormund,1
jon,toregg,1
jon,torghen,1
robert,shireen,1
dalla,shireen,1
cellador,clydas,1
queen,septon,1
dalla,queen,1
mully,val,1
cersei,viserys,1
ben,jorah,1
stannis,will,1
gorys,haldon,1
black,haldon,1
alynne,raymund,1
rhaegar,ronnet,1
myles,tully,1
knight,ronnet,1
armond,jon,1
franklyn,mord,1
franklyn,jon,1
queen,quentyn,1
bloodbeard,meris,1
drunken,yezzan,1
meris,quentyn,1
caggo,meris,1
gerris,zahrina,1
high,old,1
cletus,quent,1
harghaz,quentyn,1
laswell,tristan,1
haldon,jon,1
bronn,kasporio,1
lemore,mord,1
clayton,torrhen,1
corliss,godry,1
godry,richard,1
asha,melisandre,1
bryen,corliss,1
mord,waymar,1
artos,asha,1
big,godry,1
jon,young,1
jon,malo,1
brendel,stannis,1
maelys,stannis,1
doran,lysono,1
jon,lymond,1
estermont,marq,1
dick,lymond,1
brendel,malo,1
gerris,quent,1
orson,quent,1
duncan,quentyn,1
hizdahr,red,1
gerrick,selyse,1
blood,gerrick,1
dryn,jon,1
rory,tormund,1
tormund,varamyr,1
qhorin,tormund,1
alfyn,morna,1
devyn,kyleg,1
brogg,harle,1
gerrick,tormund,1
big,satin,1
big,garrett,1
jon,ty,1
denys,qhorin,1
jaremy,tormund,1
brown,timett,1
dolf,timett,1
sweet,val,1
devyn,jon,1
harle,morna,1
hizdahr,lewyn,1
daenerys,drinkwater,1
bloodbeard,queen,1
groleo,yurkhaz,1
bloodbeard,robert,1
aerys,barristan,1
groleo,khrazz,1
bloodbeard,brown,1
daenerys,lewyn,1
waymar,will,1
barristan,marghaz,1
hizdahr,queen,1
harghaz,skahaz,1
belaquo,spotted,1
barristan,goghor,1
hizdahr,knight,1
clydas,dannel,1
luton,sour,1
arnolf,ned,1
mother,ned,1
illyrio,tygett,1
baelor,maegor,1
queen,tyrion,1
dornish,illyrio,1
hodor,warg,1
coldhands,meera,1
craster,stannis,1
dalla,melisandre,1
rattleshirt,stannis,1
lyanna,tywin,1
melisandre,rickard,1
lyanna,stannis,1
lyanna,maege,1
godry,ygritte,1
haggo,illyrio,1
hop-robin,robin,1
garse,jon,1
daenerys,great,1
pytho,varys,1
illyrio,mad,1
drogo,ned,1
aegon,daemon,1
aemon,stannis,1
mormont,samwell,1
ghost,nymeria,1
jon,mordane,1
gwyneth,quentyn,1
quentyn,ryon,1
doran,gerris,1
gerris,nymeria,1
cletus,dornish,1
cletus,willam,1
arya,illyrio,1
high,quentyn,1
illyrio,tysha,1
illyrio,serra,1
barristan,hugor,1
maelys,tyrion,1
daemon,illyrio,1
queen,reznak,1
alyn,robert,1
glover,rickard,1
high,illyrio,1
illyrio,varys,1
doran,gregor,1
dornish,tommen,1
dornish,thistle,1
haggon,mother,1
meha,varamyr,1
orell,varamyr,1
briar,grisella,1
borroq,orell,1
mance,thistle,1
samwell,stone,1
sam,walgrave,1
alleras,theobald,1
aemon,alleras,1
alleras,gorghan,1
gorghan,marwyn,1
alleras,daenerys,1
braavosi,illyrio,1
jorah,tywin,1
barristan,jhiqui,1
illyrio,mord,1
elza,reznak,1
elza,grazdan,1
grazdan,reznak,1
reznak,xaro,1
hizdahr,stalwart,1
cleon,irri,1
daenerys,ghael,1
skahaz,stalwart,1
irri,skahaz,1
high,reznak,1
great,stalwart,1
brown,galazza,1
baelor,ned,1
jhiqui,stalwart,1
barristan,stalwart,1
jorah,ned,1
mord,tysha,1
dywen,stannis,1
bedwyck,janos,1
colloquo,dalla,1
belaquo,ithoke,1
barsena,khrazz,1
reznak,satin,1
ayrmidon,chayle,1
missandei,willem,1
daenerys,skahaz,1
marselen,reznak,1
missandei,mossador,1
duran,eladon,1
lyanna,sansa,1
black,grey,1
grey,missandei,1
clydas,nissa,1
aemon,azor,1
clydas,ghost,1
melisandre,mord,1
melisandre,tommen,1
godry,melisandre,1
camarron,giant,1
goghor,hizdahr,1
dalla,mord,1
mikken,old,1
barth,munkun,1
galendro,illyrio,1
rolly,yandry,1
donnis,rodrik,1
lemore,mother,1
dornish,hugor,1
bronn,hugor,1
tyrion,ysilla,1
gendel,old,1
aemon,erryk,1
grunt,roose,1
big,reek,1
kyra,mord,1
kyra,little,1
daenerys,walder,1
hazzea,reznak,1
aegon,daario,1
alfyn,halleck,1
sigorn,val,1
clayton,corliss,1
bearded,garth,1
serra,tyrion,1
aegon,aemond,1
aegon,rhaenyra,1
haldon,munkun,1
hugor,illyrio,1
haldon,zekko,1
janos,owen,1
emmett,janos,1
bowen,emmett,1
owen,rusty,1
mully,red,1
giant,janos,1
artos,willam,1
artos,harmond,1
long,raymun,1
jack,raymun,1
jarl,raymun,1
caswell,lann,1
caswell,lorent,1
harry,lorent,1
godric,robert,1
gilly,ygritte,1
joramun,ygritte,1
joramun,melisandre,1
marq,rhaegar,1
aerys,arryn,1
godric,tywin,1
godric,rhaegar,1
fingers,stannis,1
hugor,queen,1
godric,lysa,1
arryn,davos,1
borrell,triston,1
blind,saathos,1
davos,old,1
davos,green,1
jaime,spare,1
dornish,sam,1
leo,sam,1
leo,randyll,1
fat,mya,1
alayne,donnel,1
myranda,symond,1
myranda,sansa,1
mya,sky,1
gretchel,mya,1
gyles,maddy,1
randa,robert,1
mya,nestor,1
alayne,arryn,1
lothor,mord,1
gyles,mya,1
robert,terrance,1
robert,squirrel,1
jon,loren,1
maddy,renly,1
mord,mya,1
luwin,tyrion,1
harry,randa,1
corbray,horton,1
denys,mad,1
jeyne,mya,1
denys,jasper,1
alys,boy,1
alys,ronnel,1
jon,ronnel,1
elbert,jasper,1
loren,mern,1
jasper,jon,1
harry,petyr,1
alayne,harry,1
harrold,myranda,1
anya,harry,1
oswell,petyr,1
alayne,byron,1
alayne,myranda,1
myranda,stone,1
mya,stone,1
lothor,myranda,1
gretchel,lothor,1
corbray,mya,1
lothor,sky,1
alayne,marillion,1
arianne,baelor,1
areo,arys,1
estermont,myrcella,1
areo,mellario,1
doran,mellei,1
arianne,morra,1
estermont,grandison,1
ben,vaith,1
hoster,willas,1
daemon,deziel,1
harmen,nymeria,1
ellaria,franklyn,1
arianne,harmen,1
quentyn,spotted,1
anders,arianne,1
dornish,mellario,1
garin,gerold,1
gyles,quentyn,1
ben,walder,1
dorea,elia,1
giant,robert,1
lyonel,robert,1
colemon,mya,1
alayne,gyles,1
alayne,moon,1
moon,mya,1
alayne,sky,1
girl,robert,1
giant,moon,1
jeyne,obella,1
lothor,maddy,1
alayne,maddy,1
doran,gretchel,1
archon,quentyn,1
garin,tyroshi,1
frynne,garin,1
arianne,jennelyn,1
arryn,denys,1
bracken,harrold,1
alleras,walgrave,1
forley,kevan,1
jonos,karyl,1
jaime,marq,1
jaime,jate,1
hoster,ilyn,1
daven,tytos,1
edwyn,whalen,1
walder,whalen,1
tommen,walder,1
ryman,walder,1
gawen,jaime,1
jaime,joy,1
joy,sybell,1
gerion,joy,1
raynald,tywin,1
jeyne,rollam,1
forley,tully,1
addam,vance,1
beric,jaime,1
mathis,petyr,1
brienne,harry,1
hoster,robin,1
fingers,yoren,1
dareon,xhondo,1
sam,theobald,1
norren,walgrave,1
lorcas,sam,1
gunthor,leyton,1
gilly,hightower,1
sam,theon,1
humfrey,sam,1
garth,gunthor,1
bastard,sam,1
kojja,quhuru,1
dornish,kojja,1
jaime,samwell,1
jaime,vyman,1
cersei,vyman,1
emmon,gregor,1
harys,humfrey,1
margaery,wat,1
moelle,unella,1
cersei,high,1
nysterica,queen,1
harys,osfryd,1
margaery,septon,1
elinor,merryweather,1
brienne,lem,1
biter,catelyn,1
false,long,1
catelyn,thoros,1
brienne,long,1
shagwell,thoros,1
dondarrion,thoros,1
frey,lem,1
cersei,clarence,1
gendry,hyle,1
dick,vargo,1
renly,septon,1
catelyn,dick,1
harys,maggy,1
aurane,mace,1
baelor,queen,1
meryn,taena,1
boros,margaery,1
osfryd,septon,1
mother,osney,1
blue,visenya,1
moon,osney,1
garlan,septon,1
osfryd,russell,1
baelor,boros,1
hamish,jalabhar,1
merryweather,qyburn,1
hamish,redwyne,1
baelor,redwyne,1
jocelyn,osfryd,1
hobber,wat,1
horas,lambert,1
hugh,mark,1
haldon,thomax,1
hugor,tyrion,1
haldon,tyroshi,1
quenton,roggon,1
hagen,lorren,1
cromm,hagen,1
asha,cromm,1
qarl,rolfe,1
glover,lorren,1
galbart,hagen,1
cromm,lorren,1
grimtongue,hagen,1
grimtongue,lorren,1
erik,hagen,1
benjen,ghost,1
beron,euron,1
erik,euron,1
cromm,euron,1
dagon,erik,1
gwynesse,rodrik,1
black,euron,1
roggon,rolfe,1
asha,quenton,1
mormont,vogarro,1
galbart,quenton,1
cersei,jorah,1
alios,jorah,1
belicho,trianna,1
doniphos,jorah,1
alios,parquello,1
nyessos,vogarro,1
illyrio,tyroshi,1
jorah,tysha,1
mormont,shae,1
braavosi,lynesse,1
alios,mad,1
lysa,methyso,1
benerro,myrcella,1
aegon,benerro,1
asha,tyrion,1
grimtongue,qarl,1
hagen,qarl,1
boy,jon,1
qarl,ramsay,1
glover,qarl,1
dagmer,qarl,1
hugh,lewis,1
hugh,tattered,1
dornish,sour,1
quentyn,tattered,1
cleon,gerris,1
cleon,denzo,1
charioteer,yurkhaz,1
beastmaster,drunken,1
gerris,old,1
daenerys,dick,1
dick,mazdhan,1
beans,grazdan,1
bloodbeard,gerris,1
quentyn,red,1
daenerys,doran,1
aerys,daenerys,1
black,gerrold,1
caggo,yurkhaz,1
bloodbeard,dick,1
orson,quentyn,1
